kenteken;voertuigsoort;merk;handelsbenaming;vervaldatum_apk;datum_tenaamstelling;inrichting;aantal_zitplaatsen;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;toegestane_maximum_massa_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;catalogusprijs;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;type;typegoedkeuringsnummer;variant;uitvoering;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;vervaldatum_apk_dt;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;maximale_constructiesnelheid;maximum_ondersteunende_snelheid;hoogte_voertuig;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt
G008VX;Personenauto;TESLA;MODEL 3;20231219;20191219;sedan;5;BLAUW;Niet geregistreerd;;1831;2305;1931;20191219;20191219;Geen verstrekking in Open Data;62930;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1T1;0;0.03;288;Nee;Nee;Nee;3305;0;2023;Logisch;00;Ja;2023-12-19T00:00:00.000;2019-12-19T00:00:00.000;2019-12-19T00:00:00.000;2019-12-19T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G008XB;Personenauto;TESLA;MODEL 3;20231224;20191224;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191224;20191224;Geen verstrekking in Open Data;60980;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-12-24T00:00:00.000;2019-12-24T00:00:00.000;2019-12-24T00:00:00.000;2019-12-24T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G008XK;Personenauto;TESLA;MODEL 3;20231227;20191227;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20191227;20191227;Geen verstrekking in Open Data;60080;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Onlogisch;04;Ja;2023-12-27T00:00:00.000;2019-12-27T00:00:00.000;2019-12-27T00:00:00.000;2019-12-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G008ZS;Personenauto;TESLA;MODEL X;20231221;20191221;MPV;7;ROOD;Niet geregistreerd;;2433;3079;2533;20191221;20191221;Geen verstrekking in Open Data;107500;Ja;5;4;0;0;505;200;M1;;3079;002;e4*2007/46*0667*28;XA3;EBX17T;0;0.04;297;Nee;Nee;Nee;5329;0;2023;Logisch;00;Ja;2023-12-21T00:00:00.000;2019-12-21T00:00:00.000;2019-12-21T00:00:00.000;2019-12-21T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;2250;250;0.00;168;;
G009DR;Personenauto;TESLA;MODEL 3;20230905;20190905;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20190905;20190905;Geen verstrekking in Open Data;59380;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-09-05T00:00:00.000;2019-09-05T00:00:00.000;2019-09-05T00:00:00.000;2019-09-05T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G009DX;Personenauto;TESLA;MODEL 3;20230910;20190910;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20190910;20190910;Geen verstrekking in Open Data;60950;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-10T00:00:00.000;2019-09-10T00:00:00.000;2019-09-10T00:00:00.000;2019-09-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G009DZ;Personenauto;TESLA;MODEL 3;20230912;20190912;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20190912;20190912;Geen verstrekking in Open Data;47800;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-12T00:00:00.000;2019-09-12T00:00:00.000;2019-09-12T00:00:00.000;2019-09-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G009FS;Personenauto;TESLA;MODEL 3;20230916;20190916;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20190916;20190916;Geen verstrekking in Open Data;58300;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Nee;Nee;3305;0;2023;Logisch;00;Ja;2023-09-16T00:00:00.000;2019-09-16T00:00:00.000;2019-09-16T00:00:00.000;2019-09-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G009GJ;Personenauto;TESLA;MODEL 3;20230928;20190928;sedan;5;BLAUW;Niet geregistreerd;;1584;2060;1684;20190928;20190928;Geen verstrekking in Open Data;48850;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-28T00:00:00.000;2019-09-28T00:00:00.000;2019-09-28T00:00:00.000;2019-09-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G009GL;Personenauto;TESLA;MODEL 3;20230927;20190927;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20190927;20190927;Geen verstrekking in Open Data;61230;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-09-27T00:00:00.000;2019-09-27T00:00:00.000;2019-09-27T00:00:00.000;2019-09-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G009JS;Personenauto;TESLA;MODEL 3;20231003;20220615;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20191003;20191003;Geen verstrekking in Open Data;48979;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-10-03T00:00:00.000;2022-06-15T00:00:00.000;2019-10-03T00:00:00.000;2019-10-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G009LT;Personenauto;TESLA;MODEL 3;20231031;20191031;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20191031;20191031;Geen verstrekking in Open Data;64580;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;PP2N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-10-31T00:00:00.000;2019-10-31T00:00:00.000;2019-10-31T00:00:00.000;2019-10-31T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;261;0.00;144;;
G009NV;Personenauto;TESLA;MODEL 3;20231106;20191106;sedan;5;BLAUW;Niet geregistreerd;;1584;2060;1684;20191106;20191106;Geen verstrekking in Open Data;48850;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-11-06T00:00:00.000;2019-11-06T00:00:00.000;2019-11-06T00:00:00.000;2019-11-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G009NZ;Personenauto;TESLA;MODEL 3;20231111;20191111;sedan;5;ROOD;Niet geregistreerd;;1584;2060;1684;20191111;20191111;Geen verstrekking in Open Data;49900;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-11-11T00:00:00.000;2019-11-11T00:00:00.000;2019-11-11T00:00:00.000;2019-11-11T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G009PJ;Personenauto;TESLA;MODEL 3;20231202;20191202;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20191202;20191202;Geen verstrekking in Open Data;50130;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1T1;0;0.06;288;Nee;Ja;Nee;3060;0;2023;Logisch;00;Ja;2023-12-02T00:00:00.000;2019-12-02T00:00:00.000;2019-12-02T00:00:00.000;2019-12-02T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;225;0.00;144;;
G009RB;Personenauto;TESLA;MODEL 3;20231210;20230503;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191210;20191210;Geen verstrekking in Open Data;61530;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-10T00:00:00.000;2023-05-03T00:00:00.000;2019-12-10T00:00:00.000;2019-12-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G009RF;Personenauto;TESLA;MODEL 3;20231203;20191203;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191203;20191203;Geen verstrekking in Open Data;66230;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-03T00:00:00.000;2019-12-03T00:00:00.000;2019-12-03T00:00:00.000;2019-12-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G009SL;Personenauto;TESLA;MODEL 3;20231207;20191207;sedan;5;ROOD;Niet geregistreerd;;1584;2060;1684;20191207;20191207;Geen verstrekking in Open Data;54030;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1T1;0;0.06;288;Nee;Ja;Nee;3060;0;2023;Logisch;00;Ja;2023-12-07T00:00:00.000;2019-12-07T00:00:00.000;2019-12-07T00:00:00.000;2019-12-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;225;0.00;144;;
G009TK;Personenauto;TESLA;MODEL 3;20231216;20191216;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191216;20191216;Geen verstrekking in Open Data;61780;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-16T00:00:00.000;2019-12-16T00:00:00.000;2019-12-16T00:00:00.000;2019-12-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G009TL;Personenauto;TESLA;MODEL 3;20231214;20220802;sedan;5;ZWART;Niet geregistreerd;;1584;2060;1684;20191214;20191214;Geen verstrekking in Open Data;52630;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*06;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-14T00:00:00.000;2022-08-02T00:00:00.000;2019-12-14T00:00:00.000;2019-12-14T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G009TR;Personenauto;TESLA;MODEL 3;20231216;20191216;sedan;5;ZWART;Niet geregistreerd;;1584;2060;1684;20191216;20191216;Geen verstrekking in Open Data;51530;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*06;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-16T00:00:00.000;2019-12-16T00:00:00.000;2019-12-16T00:00:00.000;2019-12-16T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G009VX;Personenauto;TESLA;MODEL 3;20231220;20191220;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20191220;20191220;Geen verstrekking in Open Data;61780;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-20T00:00:00.000;2019-12-20T00:00:00.000;2019-12-20T00:00:00.000;2019-12-20T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G009XB;Personenauto;TESLA;MODEL 3;20231223;20191223;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20191223;20191223;Geen verstrekking in Open Data;60680;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-23T00:00:00.000;2019-12-23T00:00:00.000;2019-12-23T00:00:00.000;2019-12-23T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G009XK;Personenauto;TESLA;MODEL 3;20231228;20230308;sedan;5;BLAUW;Niet geregistreerd;;1831;2305;1931;20191228;20191228;Geen verstrekking in Open Data;60080;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-28T00:00:00.000;2023-03-08T00:00:00.000;2019-12-28T00:00:00.000;2019-12-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G009ZB;Personenauto;TESLA;MODEL 3;20231223;20191223;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20191223;20191223;Geen verstrekking in Open Data;60680;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*06;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-23T00:00:00.000;2019-12-23T00:00:00.000;2019-12-23T00:00:00.000;2019-12-23T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G009ZS;Personenauto;TESLA;MODEL X;20231222;20191222;MPV;5;ZWART;Niet geregistreerd;;2433;3079;2533;20191222;20191222;Geen verstrekking in Open Data;96250;Ja;5;4;0;0;505;200;M1;;3079;002;e4*2007/46*0667*28;XA3;EBX15T;0;0.04;297;Nee;Nee;Nee;5329;0;2023;Logisch;00;Ja;2023-12-22T00:00:00.000;2019-12-22T00:00:00.000;2019-12-22T00:00:00.000;2019-12-22T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;2250;250;0.00;168;;
G010DX;Personenauto;TESLA;MODEL 3;20230910;20230503;sedan;5;WIT;Niet geregistreerd;;1831;2305;1931;20190910;20190910;Geen verstrekking in Open Data;60950;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-10T00:00:00.000;2023-05-03T00:00:00.000;2019-09-10T00:00:00.000;2019-09-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G010FS;Personenauto;TESLA;MODEL 3;20230918;20230501;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20190918;20190918;Geen verstrekking in Open Data;66830;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1T1;0;0.03;288;Nee;Ja;Nee;3305;0;2023;Logisch;00;Ja;2023-09-18T00:00:00.000;2023-05-01T00:00:00.000;2019-09-18T00:00:00.000;2019-09-18T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;750;1000;233;0.00;144;;
G010GJ;Personenauto;TESLA;MODEL 3;;;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20190925;20190925;Geen verstrekking in Open Data;58300;Nee;4;4;0;0;469;0;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1N;0;0.03;288;Ja;Ja;Nee;0;0;2022;Logisch;00;Nee;;;2019-09-25T00:00:00.000;2019-09-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;;;
G010GL;Personenauto;TESLA;MODEL 3;20230924;20190924;sedan;5;GRIJS;Niet geregistreerd;;1831;2305;1931;20190924;20190924;Geen verstrekking in Open Data;60950;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*04;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-24T00:00:00.000;2019-09-24T00:00:00.000;2019-09-24T00:00:00.000;2019-09-24T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
G010HJ;Personenauto;TESLA;MODEL 3;20230927;20190927;sedan;5;WIT;Niet geregistreerd;;1584;2060;1684;20190927;20190927;Geen verstrekking in Open Data;47800;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*04;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-09-27T00:00:00.000;2019-09-27T00:00:00.000;2019-09-27T00:00:00.000;2019-09-27T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G010JK;Personenauto;TESLA;MODEL S;20240313;20230110;hatchback;5;GRIJS;Niet geregistreerd;;2190;2694;2290;20180313;20191003;Geen verstrekking in Open Data;134652;Ja;5;4;0;0;498;196;M1;;2694;002;e4*2007/46*0667*19;100D;B19B5N;0;0.03;296;Nee;Nee;Nee;0;0;2023;Geen oordeel;05;Ja;2024-03-13T00:00:00.000;2023-01-10T00:00:00.000;2018-03-13T00:00:00.000;2019-10-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;250;0.00;145;;
G010NZ;Personenauto;TESLA;MODEL 3;20231112;20191112;sedan;5;GRIJS;Niet geregistreerd;;1584;2060;1684;20191112;20191112;Geen verstrekking in Open Data;48850;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-11-12T00:00:00.000;2019-11-12T00:00:00.000;2019-11-12T00:00:00.000;2019-11-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G010PJ;Personenauto;TESLA;MODEL 3;20231204;20191204;sedan;5;GRIJS;Niet geregistreerd;;1584;2060;1684;20191204;20191204;Geen verstrekking in Open Data;50080;Ja;4;4;0;0;469;185;M1;;2060;003;e4*2007/46*1293*05;E1R;BB1N;0;0.06;288;Nee;Nee;Nee;0;0;2023;Logisch;00;Ja;2023-12-04T00:00:00.000;2019-12-04T00:00:00.000;2019-12-04T00:00:00.000;2019-12-04T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;225;0.00;144;;
G010RB;Personenauto;TESLA;MODEL 3;20231206;20191206;sedan;5;ZWART;Niet geregistreerd;;1831;2305;1931;20191206;20191206;Geen verstrekking in Open Data;59830;Ja;4;4;0;0;469;185;M1;;2305;003;e4*2007/46*1293*05;E3D;BB1N;0;0.03;288;Nee;Ja;Nee;0;0;2023;Logisch;00;Ja;2023-12-06T00:00:00.000;2019-12-06T00:00:00.000;2019-12-06T00:00:00.000;2019-12-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;;233;0.00;144;;
